"deviance","gbar","gdbar","gdres","gdsig","grain","gtemp","msig","rbar","saut","sbar","sbd","sclay","selev","sfpc","sgnat","sgpad","spaw","srden","sveg[1]","sveg[2]","sveg[3]","sveg[4]","sveg[5]","sveg[6]","sveg[7]","sveg[8]","vsig"
544.5,0.2951,5.49,3.599,4.992,-0.03962,0.1649,2.25,1.042,3.437,8.072,-1.865,0.4643,7.039,1.197,0.7167,7.936,-1.953,-1.324,7.581,9.369,7.789,7.626,12.29,8.698,8.698,10.38,2.135
576.8,0.003852,4.958,2.326,4.963,-0.3019,0.237,1.929,0.8581,3.536,9.026,-1.711,0.2661,7.845,1.37,0.5813,-2.83,-2.019,-1.005,7.581,7.547,8.168,7.019,10.16,8.674,8.935,10.6,1.11
589.6,0.0545,4.313,2.362,4.948,-0.5474,0.2238,0.3658,-0.5834,1.48,8.19,-1.683,0.08438,6.865,1.431,0.5744,-4.799,-2.28,-1.296,6.805,8.498,8.968,7.404,10.72,7.735,8.073,10.16,1.392
582.7,0.09639,6.902,5.685,4.931,-0.341,0.1318,1.067,-0.8506,2.891,7.092,-1.804,0.08438,6.492,1.351,1.119,3.886,-2.203,-1.296,7.263,4.925,8.872,5.447,10.59,7.921,6.385,10.22,2.759
572.7,-0.05641,4.686,2.257,4.982,-0.3733,0.0247,2.909,-1.629,3.893,8.354,-1.777,0.176,6.62,1.409,0.6924,1.72,-2.334,-1.293,6.745,2.545,9.353,4.466,10.4,7.417,2.77,10.22,2.528
572.9,0.07203,3.248,3.242,4.959,-0.4325,-0.1221,1.467,-0.4272,0.6499,7.946,-1.791,0.176,6.023,1.767,0.5806,1.72,-2.387,-1.677,9.108,0.9498,9.958,4.696,6.943,7.417,2.47,10.64,2.032
568.3,0.1042,4.26,3.342,4.991,-0.256,0.4653,4.566,-6.11,2.797,5.169,-0.8562,0.1337,5.302,1.69,0.9847,12.38,-2.476,-1.567,8.739,3.481,10.94,4.328,10.06,6.183,2.556,10.64,4.726
584.6,-0.06159,5.061,5.437,4.986,-0.3349,-0.06661,1.89,1.047,3.88,6.106,-0.939,0.1571,5.363,1.71,1.198,8.916,-2.331,-1.553,8.793,2.197,11.12,6.584,9.145,5.876,2.691,11.07,2.967
584.8,-0.1163,4.666,2.589,4.807,-0.3319,0.155,1.607,-0.8837,3.762,7.756,-0.8859,0.7964,6.067,1.62,1.14,10.83,-2.633,-2.202,7.823,1.998,9.849,6.586,8.865,6.539,3.729,10.68,3.77
583.9,-0.08926,4.865,1.157,4.97,-0.021,0.5471,4.98,0.851,2.388,7.378,-0.2999,0.664,5.581,1.532,1.473,11.92,-2.48,-1.637,7.577,5.096,10.36,6.3,8.684,6.293,3.465,9.262,3.426
575.6,-0.09768,4.818,2.847,4.932,-0.2522,0.1147,3.768,0.3044,1.364,5.855,-0.3626,0.6031,5.628,1.521,1.403,7.742,-2.378,-1.596,8.083,4.07,8.277,5.286,4.513,6.419,3.964,8.766,1.853
578.4,-0.09768,4.807,3.983,4.978,-0.1945,0.1894,2.386,0.8229,0.9271,6.281,-0.2482,0.7444,5.387,1.407,1.403,-6.334,-2.387,-1.722,7.672,4.07,8.412,5.509,3.971,6.451,4.196,9.03,3.088
